Time, MagX, MagY, MagZ, AccX, AccY, AccZ, GyroX, GyroY, GyroZ, Temp, Pres, Yaw, Pitch, Roll
2021-10-23 12:12:43.807004,-207.25,-122.375,-9.875,-10043,-195,-11683,-144,3317,799,28.5,1009.33,21.859911285438738,21.87405056874917,176.42822317847617
2021-10-23 12:12:44.107478,-154.5,-118.125,24.625,-2789,-39,-15924,157,1949,-591,28.51,1009.36,26.547682489114123,16.279477443286964,178.12672559832933
2021-10-23 12:12:44.408280,-97.875,-128.875,61.875,5648,-540,-14932,-213,1766,-411,28.53,1009.33,31.78285642306167,6.906753599035261,177.67290276291422
2021-10-23 12:12:44.709097,-81.125,-131.875,145.75,13230,-2703,-10224,376,1498,163,28.53,1009.35,34.413113708645426,-4.43405579823264,178.67695081260808
2021-10-23 12:12:45.010094,-103.875,-113.625,222.5,16216,-1903,-2014,-1094,1610,-1018,28.52,1009.32,37.52109536325796,-17.89198395355275,176.79973270612206
2021-10-23 12:12:45.311168,-153.0,-105.0,270.25,16359,-238,7554,437,2279,120,28.5,1009.39,39.07650096482762,-33.056968203580794,175.96348737968626
2021-10-23 12:12:45.612492,-224.375,-119.75,293.875,9082,-317,13471,-1006,1472,-728,28.49,1009.36,43.28461895719477,-45.14320134256338,170.69502251791235
2021-10-23 12:12:45.913928,-316.125,-132.5,257.5,-1931,-1759,16157,-901,4904,1026,28.5,1009.38,46.360871645062296,-59.615010292887476,166.03743582855424
2021-10-23 12:12:46.215193,-354.375,-122.625,155.625,-10379,-1504,13330,370,2531,-110,28.49,1009.35,53.953284795794254,-66.67853910849307,159.044812854629
2021-10-23 12:12:46.516279,-320.875,-128.875,45.75,-16935,86,3175,-1580,2157,85,28.49,1009.39,59.571734825397016,-65.91763892491335,151.30783999596176
2021-10-23 12:12:46.816720,-306.0,-124.375,38.875,-14805,187,-7138,-351,-112,-188,28.53,1009.38,56.92078635657289,-56.451999335461366,154.15870274383087
2021-10-23 12:12:47.117592,-352.25,-122.5,182.25,-17719,-1242,2392,29,-8454,-526,28.55,1009.35,52.302327332367774,-39.9307392335381,157.67524558664675
2021-10-23 12:12:47.418522,-216.625,-87.75,286.75,-2537,836,16579,479,-10251,-1068,28.55,1009.38,50.2065911502042,-29.614373500067757,157.08860668561198
2021-10-23 12:12:47.719697,-108.75,-57.625,134.875,11710,4882,3233,460,-14405,-3183,28.55,1009.39,48.45889658182381,-19.13359662775664,154.69916859328632
2021-10-23 12:12:48.020867,-133.0,-62.25,70.5,7001,9118,-11568,1369,-2610,-679,28.56,1009.38,45.02660047563196,-18.460235210412105,157.3627845625538
2021-10-23 12:12:48.322029,-143.375,-93.25,16.0,4500,4394,-14956,663,-4140,1069,28.57,1009.37,38.91120694068857,-13.543481488779978,161.52118749544317
2021-10-23 12:12:48.623591,-262.625,-88.125,29.125,-4716,2574,-15918,-1882,-8845,-229,28.58,1009.38,31.588737483476258,4.230358875531146,161.8713266466125
2021-10-23 12:12:48.924981,-341.25,-100.625,96.25,-16593,2334,-4522,-996,-7337,-350,28.58,1009.38,25.128802490676613,26.355981586530447,159.45251937917317
2021-10-23 12:12:49.226518,-353.125,-118.875,175.25,-18355,969,6871,279,-4416,86,28.58,1009.35,16.659739167336394,45.184457027742084,154.91545087573166
